,entity_id,state,attributes,last_changed,last_updated
0,sensor.hvac_02_temperatura,unknown,{},2024-01-21T07:45:00.154715+00:00,2024-01-21T07:45:00.154715+00:00
1,sensor.hvac_02_temperatura,22.0,{},2024-01-21T07:45:00.946802+00:00,2024-01-21T07:45:00.946802+00:00
2,sensor.hvac_02_temperatura,22.1,{},2024-01-21T07:45:04.894467+00:00,2024-01-21T07:45:04.894467+00:00
3,sensor.hvac_02_temperatura,22.1,{},2024-01-21T07:45:05.433998+00:00,2024-01-21T07:45:05.433998+00:00
4,sensor.hvac_02_temperatura,21.6,{},2024-01-21T07:49:46.205098+00:00,2024-01-21T07:49:46.205098+00:00
5,sensor.hvac_02_temperatura,21.1,{},2024-01-21T07:56:21.686190+00:00,2024-01-21T07:56:21.686190+00:00
6,sensor.hvac_02_temperatura,20.9,{},2024-01-21T08:35:30.573984+00:00,2024-01-21T08:35:30.573984+00:00
7,sensor.hvac_02_temperatura,21.0,{},2024-01-21T12:51:09.673442+00:00,2024-01-21T12:51:09.673442+00:00
8,sensor.hvac_02_temperatura,21.1,{},2024-01-21T13:48:40.753518+00:00,2024-01-21T13:48:40.753518+00:00
9,sensor.hvac_02_temperatura,21.2,{},2024-01-21T14:04:03.604676+00:00,2024-01-21T14:04:03.604676+00:00
10,sensor.hvac_02_temperatura,21.3,{},2024-01-21T14:55:34.007905+00:00,2024-01-21T14:55:34.007905+00:00
11,sensor.hvac_02_temperatura,21.4,{},2024-01-21T15:08:07.300710+00:00,2024-01-21T15:08:07.300710+00:00
12,sensor.hvac_02_temperatura,21.3,{},2024-01-21T15:17:49.186028+00:00,2024-01-21T15:17:49.186028+00:00
13,sensor.hvac_02_temperatura,21.2,{},2024-01-21T15:47:14.827987+00:00,2024-01-21T15:47:14.827987+00:00
14,sensor.hvac_02_temperatura,21.3,{},2024-01-21T15:51:56.670659+00:00,2024-01-21T15:51:56.670659+00:00
15,sensor.hvac_02_temperatura,21.4,{},2024-01-21T16:15:11.170056+00:00,2024-01-21T16:15:11.170056+00:00
16,sensor.hvac_02_temperatura,21.3,{},2024-01-21T16:42:16.029118+00:00,2024-01-21T16:42:16.029118+00:00
17,sensor.hvac_02_temperatura,21.2,{},2024-01-21T17:06:31.496004+00:00,2024-01-21T17:06:31.496004+00:00
18,sensor.hvac_02_temperatura,21.1,{},2024-01-21T17:28:56.000105+00:00,2024-01-21T17:28:56.000105+00:00
19,sensor.hvac_02_temperatura,21.2,{},2024-01-21T17:33:17.435541+00:00,2024-01-21T17:33:17.435541+00:00
20,sensor.hvac_02_temperatura,21.1,{},2024-01-21T17:34:17.853763+00:00,2024-01-21T17:34:17.853763+00:00
21,sensor.hvac_02_temperatura,21.0,{},2024-01-21T17:57:43.426691+00:00,2024-01-21T17:57:43.426691+00:00
22,sensor.hvac_02_temperatura,21.2,{},2024-01-21T18:16:36.950892+00:00,2024-01-21T18:16:36.950892+00:00
23,sensor.hvac_02_temperatura,21.3,{},2024-01-21T18:32:30.262149+00:00,2024-01-21T18:32:30.262149+00:00
24,sensor.hvac_02_temperatura,21.2,{},2024-01-21T18:51:44.579863+00:00,2024-01-21T18:51:44.579863+00:00
25,sensor.hvac_02_temperatura,21.1,{},2024-01-21T19:25:41.199895+00:00,2024-01-21T19:25:41.199895+00:00
26,sensor.hvac_02_temperatura,21.2,{},2024-01-21T20:01:58.692387+00:00,2024-01-21T20:01:58.692387+00:00
27,sensor.hvac_02_temperatura,21.1,{},2024-01-21T20:27:14.142920+00:00,2024-01-21T20:27:14.142920+00:00
28,sensor.hvac_02_temperatura,21.0,{},2024-01-21T20:57:09.794053+00:00,2024-01-21T20:57:09.794053+00:00
29,sensor.hvac_02_temperatura,20.9,{},2024-01-21T22:18:36.061332+00:00,2024-01-21T22:18:36.061332+00:00
30,sensor.hvac_02_temperatura,20.8,{},2024-01-22T01:02:19.177620+00:00,2024-01-22T01:02:19.177620+00:00
31,sensor.hvac_02_temperatura,20.9,{},2024-01-22T02:23:44.730360+00:00,2024-01-22T02:23:44.730360+00:00
32,sensor.hvac_02_temperatura,20.8,{},2024-01-22T02:49:39.553573+00:00,2024-01-22T02:49:39.553573+00:00
33,sensor.hvac_02_temperatura,20.7,{},2024-01-22T02:56:11.495768+00:00,2024-01-22T02:56:11.495768+00:00
34,sensor.hvac_02_temperatura,20.8,{},2024-01-22T03:20:35.997268+00:00,2024-01-22T03:20:35.997268+00:00
35,sensor.hvac_02_temperatura,20.7,{},2024-01-22T04:17:37.649304+00:00,2024-01-22T04:17:37.649304+00:00
36,sensor.hvac_02_temperatura,20.8,{},2024-01-22T04:36:51.208981+00:00,2024-01-22T04:36:51.208981+00:00
37,sensor.hvac_02_temperatura,20.7,{},2024-01-22T04:41:42.394093+00:00,2024-01-22T04:41:42.394093+00:00
38,sensor.hvac_02_temperatura,20.8,{},2024-01-22T05:33:02.966851+00:00,2024-01-22T05:33:02.966851+00:00
39,sensor.hvac_02_temperatura,20.7,{},2024-01-22T05:35:54.249516+00:00,2024-01-22T05:35:54.249516+00:00
40,sensor.hvac_02_temperatura,20.8,{},2024-01-22T06:26:53.929383+00:00,2024-01-22T06:26:53.929383+00:00
41,sensor.hvac_02_temperatura,20.9,{},2024-01-22T06:46:08.424465+00:00,2024-01-22T06:46:08.424465+00:00
42,sensor.hvac_02_temperatura,21.0,{},2024-01-22T07:08:43.070256+00:00,2024-01-22T07:08:43.070256+00:00
43,sensor.hvac_02_temperatura,21.1,{},2024-01-22T07:19:15.129157+00:00,2024-01-22T07:19:15.129157+00:00
44,sensor.hvac_02_temperatura,21.2,{},2024-01-22T07:35:29.009591+00:00,2024-01-22T07:35:29.009591+00:00
45,sensor.hvac_02_temperatura,21.1,{},2024-01-22T08:01:23.824416+00:00,2024-01-22T08:01:23.824416+00:00
46,sensor.hvac_02_temperatura,21.2,{},2024-01-22T09:14:50.789424+00:00,2024-01-22T09:14:50.789424+00:00
47,sensor.hvac_02_temperatura,21.1,{},2024-01-22T09:15:41.176833+00:00,2024-01-22T09:15:41.176833+00:00
48,sensor.hvac_02_temperatura,21.2,{},2024-01-22T09:38:26.020214+00:00,2024-01-22T09:38:26.020214+00:00
49,sensor.hvac_02_temperatura,21.3,{},2024-01-22T09:58:00.235185+00:00,2024-01-22T09:58:00.235185+00:00
50,sensor.hvac_02_temperatura,21.2,{},2024-01-22T10:04:01.507580+00:00,2024-01-22T10:04:01.507580+00:00
51,sensor.hvac_02_temperatura,21.3,{},2024-01-22T10:13:33.502636+00:00,2024-01-22T10:13:33.502636+00:00
52,sensor.hvac_02_temperatura,21.4,{},2024-01-22T10:51:11.523808+00:00,2024-01-22T10:51:11.523808+00:00
53,sensor.hvac_02_temperatura,21.3,{},2024-01-22T11:01:33.587742+00:00,2024-01-22T11:01:33.587742+00:00
54,sensor.hvac_02_temperatura,21.4,{},2024-01-22T11:08:15.888740+00:00,2024-01-22T11:08:15.888740+00:00
55,sensor.hvac_02_temperatura,21.3,{},2024-01-22T11:09:36.349995+00:00,2024-01-22T11:09:36.349995+00:00
56,sensor.hvac_02_temperatura,21.4,{},2024-01-22T11:20:38.503199+00:00,2024-01-22T11:20:38.503199+00:00
57,sensor.hvac_02_temperatura,21.3,{},2024-01-22T11:59:25.812936+00:00,2024-01-22T11:59:25.812936+00:00
58,sensor.hvac_02_temperatura,21.2,{},2024-01-22T12:21:00.282641+00:00,2024-01-22T12:21:00.282641+00:00
59,sensor.hvac_02_temperatura,21.4,{},2024-01-22T13:38:45.730817+00:00,2024-01-22T13:38:45.730817+00:00
60,sensor.hvac_02_temperatura,21.3,{},2024-01-22T13:45:17.151437+00:00,2024-01-22T13:45:17.151437+00:00
61,sensor.hvac_02_temperatura,21.4,{},2024-01-22T13:45:58.079435+00:00,2024-01-22T13:45:58.079435+00:00
62,sensor.hvac_02_temperatura,21.3,{},2024-01-22T13:48:18.714108+00:00,2024-01-22T13:48:18.714108+00:00
63,sensor.hvac_02_temperatura,21.4,{},2024-01-22T14:13:24.009468+00:00,2024-01-22T14:13:24.009468+00:00
64,sensor.hvac_02_temperatura,21.5,{},2024-01-22T14:26:06.441911+00:00,2024-01-22T14:26:06.441911+00:00
65,sensor.hvac_02_temperatura,21.4,{},2024-01-22T14:41:09.522100+00:00,2024-01-22T14:41:09.522100+00:00
66,sensor.hvac_02_temperatura,21.3,{},2024-01-22T14:55:23.531965+00:00,2024-01-22T14:55:23.531965+00:00
67,sensor.hvac_02_temperatura,21.2,{},2024-01-22T15:15:47.319028+00:00,2024-01-22T15:15:47.319028+00:00
68,sensor.hvac_02_temperatura,21.1,{},2024-01-22T16:21:20.386276+00:00,2024-01-22T16:21:20.386276+00:00
69,sensor.hvac_02_temperatura,21.2,{},2024-01-22T17:22:03.541277+00:00,2024-01-22T17:22:03.541277+00:00
70,sensor.hvac_02_temperatura,21.1,{},2024-01-22T17:22:43.895166+00:00,2024-01-22T17:22:43.895166+00:00
71,sensor.hvac_02_temperatura,21.0,{},2024-01-22T19:27:49.822703+00:00,2024-01-22T19:27:49.822703+00:00
72,sensor.hvac_02_temperatura,21.1,{},2024-01-22T19:48:04.240923+00:00,2024-01-22T19:48:04.240923+00:00
73,sensor.hvac_02_temperatura,21.3,{},2024-01-22T20:51:06.601487+00:00,2024-01-22T20:51:06.601487+00:00
