,entity_id,state,attributes,last_changed,last_updated
0,sensor.hvac_01_cisnienie,unknown,{},2024-01-21T07:43:20.697837+00:00,2024-01-21T07:43:20.697837+00:00
1,sensor.hvac_01_cisnienie,1002,{},2024-01-21T07:43:21.492216+00:00,2024-01-21T07:43:21.492216+00:00
2,sensor.hvac_01_cisnienie,1002,{},2024-01-21T07:43:31.936358+00:00,2024-01-21T07:43:31.936358+00:00
3,sensor.hvac_01_cisnienie,1003,{},2024-01-21T08:33:50.850413+00:00,2024-01-21T08:33:50.850413+00:00
4,sensor.hvac_01_cisnienie,1002,{},2024-01-21T09:35:02.971029+00:00,2024-01-21T09:35:02.971029+00:00
5,sensor.hvac_01_cisnienie,1001,{},2024-01-21T11:42:37.274424+00:00,2024-01-21T11:42:37.274424+00:00
6,sensor.hvac_01_cisnienie,1002,{},2024-01-21T12:16:03.436113+00:00,2024-01-21T12:16:03.436113+00:00
7,sensor.hvac_01_cisnienie,1001,{},2024-01-21T12:49:39.995883+00:00,2024-01-21T12:49:39.995883+00:00
8,sensor.hvac_01_cisnienie,1000,{},2024-01-21T13:38:19.303654+00:00,2024-01-21T13:38:19.303654+00:00
9,sensor.hvac_01_cisnienie,1001,{},2024-01-21T14:04:54.384337+00:00,2024-01-21T14:04:54.384337+00:00
10,sensor.hvac_01_cisnienie,1000,{},2024-01-21T14:14:06.723552+00:00,2024-01-21T14:14:06.723552+00:00
11,sensor.hvac_01_cisnienie,999,{},2024-01-21T15:23:00.274778+00:00,2024-01-21T15:23:00.274778+00:00
12,sensor.hvac_01_cisnienie,1000,{},2024-01-21T16:02:07.820736+00:00,2024-01-21T16:02:07.820736+00:00
13,sensor.hvac_01_cisnienie,999,{},2024-01-21T16:31:33.547577+00:00,2024-01-21T16:31:33.547577+00:00
14,sensor.hvac_01_cisnienie,998,{},2024-01-21T17:29:56.043589+00:00,2024-01-21T17:29:56.043589+00:00
15,sensor.hvac_01_cisnienie,999,{},2024-01-21T17:42:18.864093+00:00,2024-01-21T17:42:18.864093+00:00
16,sensor.hvac_01_cisnienie,998,{},2024-01-21T17:57:31.679979+00:00,2024-01-21T17:57:31.679979+00:00
17,sensor.hvac_01_cisnienie,999,{},2024-01-21T17:58:02.067447+00:00,2024-01-21T17:58:02.067447+00:00
18,sensor.hvac_01_cisnienie,998,{},2024-01-21T18:06:44.584651+00:00,2024-01-21T18:06:44.584651+00:00
19,sensor.hvac_01_cisnienie,999,{},2024-01-21T18:15:56.389247+00:00,2024-01-21T18:15:56.389247+00:00
20,sensor.hvac_01_cisnienie,998,{},2024-01-21T18:20:47.445581+00:00,2024-01-21T18:20:47.445581+00:00
21,sensor.hvac_01_cisnienie,997,{},2024-01-21T18:55:55.031070+00:00,2024-01-21T18:55:55.031070+00:00
22,sensor.hvac_01_cisnienie,998,{},2024-01-21T19:01:56.295359+00:00,2024-01-21T19:01:56.295359+00:00
23,sensor.hvac_01_cisnienie,997,{},2024-01-21T19:25:30.582926+00:00,2024-01-21T19:25:30.582926+00:00
24,sensor.hvac_01_cisnienie,998,{},2024-01-21T19:42:13.880431+00:00,2024-01-21T19:42:13.880431+00:00
25,sensor.hvac_01_cisnienie,997,{},2024-01-21T20:01:58.031553+00:00,2024-01-21T20:01:58.031553+00:00
26,sensor.hvac_01_cisnienie,996,{},2024-01-21T21:26:35.004909+00:00,2024-01-21T21:26:35.004909+00:00
27,sensor.hvac_01_cisnienie,997,{},2024-01-21T21:32:26.579352+00:00,2024-01-21T21:32:26.579352+00:00
28,sensor.hvac_01_cisnienie,996,{},2024-01-21T21:43:29.466714+00:00,2024-01-21T21:43:29.466714+00:00
29,sensor.hvac_01_cisnienie,997,{},2024-01-21T22:14:36.170652+00:00,2024-01-21T22:14:36.170652+00:00
30,sensor.hvac_01_cisnienie,996,{},2024-01-21T22:50:03.313020+00:00,2024-01-21T22:50:03.313020+00:00
31,sensor.hvac_01_cisnienie,995,{},2024-01-21T23:57:06.839744+00:00,2024-01-21T23:57:06.839744+00:00
32,sensor.hvac_01_cisnienie,996,{},2024-01-22T00:22:01.630362+00:00,2024-01-22T00:22:01.630362+00:00
33,sensor.hvac_01_cisnienie,995,{},2024-01-22T00:29:33.751042+00:00,2024-01-22T00:29:33.751042+00:00
34,sensor.hvac_01_cisnienie,994,{},2024-01-22T01:57:20.155752+00:00,2024-01-22T01:57:20.155752+00:00
35,sensor.hvac_01_cisnienie,995,{},2024-01-22T02:05:41.873935+00:00,2024-01-22T02:05:41.873935+00:00
36,sensor.hvac_01_cisnienie,994,{},2024-01-22T02:07:22.382717+00:00,2024-01-22T02:07:22.382717+00:00
37,sensor.hvac_01_cisnienie,995,{},2024-01-22T02:16:44.299249+00:00,2024-01-22T02:16:44.299249+00:00
38,sensor.hvac_01_cisnienie,994,{},2024-01-22T02:17:35.254438+00:00,2024-01-22T02:17:35.254438+00:00
39,sensor.hvac_01_cisnienie,993,{},2024-01-22T03:18:27.044593+00:00,2024-01-22T03:18:27.044593+00:00
40,sensor.hvac_01_cisnienie,992,{},2024-01-22T04:38:12.504905+00:00,2024-01-22T04:38:12.504905+00:00
41,sensor.hvac_01_cisnienie,991,{},2024-01-22T05:20:11.279447+00:00,2024-01-22T05:20:11.279447+00:00
42,sensor.hvac_01_cisnienie,990,{},2024-01-22T06:29:04.885355+00:00,2024-01-22T06:29:04.885355+00:00
43,sensor.hvac_01_cisnienie,991,{},2024-01-22T06:34:15.993881+00:00,2024-01-22T06:34:15.993881+00:00
44,sensor.hvac_01_cisnienie,990,{},2024-01-22T06:36:56.680097+00:00,2024-01-22T06:36:56.680097+00:00
45,sensor.hvac_01_cisnienie,991,{},2024-01-22T06:52:29.838518+00:00,2024-01-22T06:52:29.838518+00:00
46,sensor.hvac_01_cisnienie,990,{},2024-01-22T06:53:10.769854+00:00,2024-01-22T06:53:10.769854+00:00
47,sensor.hvac_01_cisnienie,991,{},2024-01-22T07:18:45.380408+00:00,2024-01-22T07:18:45.380408+00:00
48,sensor.hvac_01_cisnienie,990,{},2024-01-22T07:28:27.276664+00:00,2024-01-22T07:28:27.276664+00:00
49,sensor.hvac_01_cisnienie,991,{},2024-01-22T07:49:31.225304+00:00,2024-01-22T07:49:31.225304+00:00
50,sensor.hvac_01_cisnienie,990,{},2024-01-22T07:57:03.337611+00:00,2024-01-22T07:57:03.337611+00:00
51,sensor.hvac_01_cisnienie,989,{},2024-01-22T08:48:14.109871+00:00,2024-01-22T08:48:14.109871+00:00
52,sensor.hvac_01_cisnienie,988,{},2024-01-22T09:50:46.485285+00:00,2024-01-22T09:50:46.485285+00:00
53,sensor.hvac_01_cisnienie,987,{},2024-01-22T10:28:44.225091+00:00,2024-01-22T10:28:44.225091+00:00
54,sensor.hvac_01_cisnienie,988,{},2024-01-22T10:32:55.276390+00:00,2024-01-22T10:32:55.276390+00:00
55,sensor.hvac_01_cisnienie,987,{},2024-01-22T10:45:48.311967+00:00,2024-01-22T10:45:48.311967+00:00
56,sensor.hvac_01_cisnienie,986,{},2024-01-22T11:44:20.899774+00:00,2024-01-22T11:44:20.899774+00:00
57,sensor.hvac_01_cisnienie,987,{},2024-01-22T12:27:49.277430+00:00,2024-01-22T12:27:49.277430+00:00
58,sensor.hvac_01_cisnienie,986,{},2024-01-22T12:34:01.168368+00:00,2024-01-22T12:34:01.168368+00:00
59,sensor.hvac_01_cisnienie,985,{},2024-01-22T13:18:59.385395+00:00,2024-01-22T13:18:59.385395+00:00
